Domain Code;Area Code;Element Code;Item Code;Year Code;Unit;Value;Flag
QC;87;5510;156;2006;tonnes;787286;
QC;87;5312;388;1961;ha;150;
QC;87;5312;388;1962;ha;200;
QC;87;5312;388;1963;ha;160;
QC;87;5312;388;1964;ha;160;
QC;87;5312;388;1965;ha;160;
QC;87;5312;388;1966;ha;177;
QC;87;5312;388;1967;ha;170;F
QC;87;5312;388;1968;ha;180;F
QC;87;5312;388;1969;ha;190;F
QC;87;5312;388;1970;ha;200;
QC;87;5312;388;1971;ha;200;
QC;87;5312;388;1972;ha;150;
QC;87;5312;388;1973;ha;100;
QC;87;5312;388;1974;ha;100;
QC;87;5312;388;1975;ha;100;
QC;87;5312;388;1976;ha;80;
QC;87;5312;388;1977;ha;100;
QC;87;5312;388;1978;ha;100;
QC;87;5312;388;1979;ha;125;
QC;87;5312;388;1980;ha;150;
QC;87;5312;388;1981;ha;200;
QC;87;5312;388;1982;ha;220;
QC;87;5312;388;1983;ha;255;
QC;87;5312;388;1984;ha;260;
QC;87;5312;388;1985;ha;205;
QC;87;5312;388;1986;ha;225;
QC;87;5312;388;1987;ha;195;
QC;87;5312;388;1988;ha;185;
QC;87;5312;388;1989;ha;200;F
QC;87;5312;388;1990;ha;180;F
QC;87;5312;388;1991;ha;165;Im
QC;87;5312;388;1992;ha;177;
QC;87;5312;388;1993;ha;212;
QC;87;5312;388;1994;ha;192;
QC;87;5312;388;1995;ha;158;Im
QC;87;5312;388;1996;ha;176;Im
QC;87;5312;388;1997;ha;187;Im
QC;87;5312;388;1998;ha;130;F
QC;87;5312;388;1999;ha;190;F
QC;87;5312;388;2000;ha;213;Im
QC;87;5312;388;2001;ha;220;Im
QC;87;5312;388;2002;ha;197;Im
QC;87;5312;388;2003;ha;320;F
QC;87;5312;388;2004;ha;200;
QC;87;5312;388;2005;ha;340;
QC;87;5312;388;2006;ha;190;F
QC;87;5419;388;1961;hg/ha;150000;Fc
QC;87;5419;388;1962;hg/ha;150000;Fc
QC;87;5419;388;1963;hg/ha;187500;Fc
QC;87;5419;388;1964;hg/ha;187500;Fc
QC;87;5419;388;1965;hg/ha;187500;Fc
QC;87;5419;388;1966;hg/ha;180791;Fc
QC;87;5419;388;1967;hg/ha;182353;Fc
QC;87;5419;388;1968;hg/ha;166667;Fc
QC;87;5419;388;1969;hg/ha;147368;Fc
QC;87;5419;388;1970;hg/ha;50000;Fc
QC;87;5419;388;1971;hg/ha;120000;Fc
QC;87;5419;388;1972;hg/ha;120000;Fc
QC;87;5419;388;1973;hg/ha;100000;Fc
QC;87;5419;388;1974;hg/ha;100000;Fc
QC;87;5419;388;1975;hg/ha;100000;Fc
QC;87;5419;388;1976;hg/ha;100000;Fc
QC;87;5419;388;1977;hg/ha;80000;Fc
QC;87;5419;388;1978;hg/ha;50000;Fc
QC;87;5419;388;1979;hg/ha;39200;Fc
QC;87;5419;388;1980;hg/ha;38333;Fc
QC;87;5419;388;1981;hg/ha;114000;Fc
QC;87;5419;388;1982;hg/ha;114545;Fc
QC;87;5419;388;1983;hg/ha;116000;Fc
QC;87;5419;388;1984;hg/ha;136462;Fc
QC;87;5419;388;1985;hg/ha;219707;Fc
QC;87;5419;388;1986;hg/ha;185956;Fc
QC;87;5419;388;1987;hg/ha;169897;Fc
QC;87;5419;388;1988;hg/ha;169568;Fc
QC;87;5419;388;1989;hg/ha;152650;Fc
QC;87;5419;388;1990;hg/ha;183333;Fc
QC;87;5419;388;1991;hg/ha;181818;Fc
QC;87;5419;388;1992;hg/ha;235141;Fc
QC;87;5419;388;1993;hg/ha;152358;Fc
QC;87;5419;388;1994;hg/ha;153125;Fc
QC;87;5419;388;1995;hg/ha;168544;Fc
QC;87;5419;388;1996;hg/ha;167045;Fc
QC;87;5419;388;1997;hg/ha;164706;Fc
QC;87;5419;388;1998;hg/ha;146692;Fc
QC;87;5419;388;1999;hg/ha;161632;Fc
QC;87;5419;388;2000;hg/ha;158357;Fc
QC;87;5419;388;2001;hg/ha;157045;Fc
QC;87;5419;388;2002;hg/ha;155838;Fc
QC;87;5419;388;2003;hg/ha;159375;Fc
QC;87;5419;388;2004;hg/ha;148500;Fc
QC;87;5419;388;2005;hg/ha;150000;Fc
QC;87;5419;388;2006;hg/ha;157895;Fc
QC;87;5510;388;1961;tonnes;2250;
QC;87;5510;388;1962;tonnes;3000;
QC;87;5510;388;1963;tonnes;3000;
QC;87;5510;388;1964;tonnes;3000;
QC;87;5510;388;1965;tonnes;3000;
QC;87;5510;388;1966;tonnes;3200;
QC;87;5510;388;1967;tonnes;3100;F
QC;87;5510;388;1968;tonnes;3000;F
QC;87;5510;388;1969;tonnes;2800;F
QC;87;5510;388;1970;tonnes;1000;
QC;87;5510;388;1971;tonnes;2400;
QC;87;5510;388;1972;tonnes;1800;
QC;87;5510;388;1973;tonnes;1000;
QC;87;5510;388;1974;tonnes;1000;
QC;87;5510;388;1975;tonnes;1000;
QC;87;5510;388;1976;tonnes;800;
QC;87;5510;388;1977;tonnes;800;
QC;87;5510;388;1978;tonnes;500;
QC;87;5510;388;1979;tonnes;490;
QC;87;5510;388;1980;tonnes;575;
QC;87;5510;388;1981;tonnes;2280;
QC;87;5510;388;1982;tonnes;2520;
QC;87;5510;388;1983;tonnes;2958;
QC;87;5510;388;1984;tonnes;3548;
QC;87;5510;388;1985;tonnes;4504;
QC;87;5510;388;1986;tonnes;4184;
QC;87;5510;388;1987;tonnes;3313;
QC;87;5510;388;1988;tonnes;3137;
QC;87;5510;388;1989;tonnes;3053;
QC;87;5510;388;1990;tonnes;3300;*
QC;87;5510;388;1991;tonnes;3000;*
QC;87;5510;388;1992;tonnes;4162;
QC;87;5510;388;1993;tonnes;3230;
QC;87;5510;388;1994;tonnes;2940;
QC;87;5510;388;1995;tonnes;2663;
QC;87;5510;388;1996;tonnes;2940;
QC;87;5510;388;1997;tonnes;3080;
QC;87;5510;388;1998;tonnes;1907;
QC;87;5510;388;1999;tonnes;3071;
QC;87;5510;388;2000;tonnes;3373;Im
QC;87;5510;388;2001;tonnes;3455;Im
QC;87;5510;388;2002;tonnes;3070;F
QC;87;5510;388;2003;tonnes;5100;
QC;87;5510;388;2004;tonnes;2970;
QC;87;5510;388;2005;tonnes;5100;
QC;87;5510;388;2006;tonnes;3000;F
QC;89;5312;486;1961;ha;22000;F
QC;89;5312;486;1962;ha;21000;F
QC;89;5312;486;1963;ha;21000;F
QC;89;5312;486;1964;ha;21000;F
QC;89;5312;486;1965;ha;21000;F
QC;89;5312;486;1966;ha;21000;F
QC;89;5312;486;1967;ha;21000;F
QC;89;5312;486;1968;ha;25000;F
QC;89;5312;486;1969;ha;27000;F
QC;89;5312;486;1970;ha;26000;F
QC;89;5312;486;1971;ha;25000;F
QC;89;5312;486;1972;ha;25000;F
QC;89;5312;486;1973;ha;25000;F
QC;89;5312;486;1974;ha;25000;F
QC;89;5312;486;1975;ha;21000;F
QC;89;5312;486;1976;ha;25000;F
QC;89;5312;486;1977;ha;24000;F
QC;89;5312;486;1978;ha;25000;F
QC;89;5312;486;1979;ha;20000;F
QC;89;5312;486;1980;ha;24000;F
QC;89;5312;486;1981;ha;26000;F
QC;89;5312;486;1982;ha;28000;F
QC;89;5312;486;1983;ha;24000;F
QC;89;5312;486;1984;ha;22000;F
QC;89;5312;486;1985;ha;18000;F
QC;89;5312;486;1986;ha;18000;F
QC;89;5312;486;1987;ha;18000;F
QC;89;5312;486;1988;ha;18500;F
QC;89;5312;486;1989;ha;18500;F
QC;89;5312;486;1990;ha;18309;Im
QC;89;5312;486;1991;ha;20000;F
QC;89;5312;486;1992;ha;20000;F
QC;89;5312;486;1993;ha;21000;F
QC;89;5312;486;1994;ha;21000;F
QC;89;5312;486;1995;ha;21000;F
QC;89;5312;486;1996;ha;20000;F
QC;89;5312;486;1997;ha;21000;F
QC;89;5312;486;1998;ha;25000;F
QC;89;5312;486;1999;ha;17500;
QC;89;5312;486;2000;ha;18200;
QC;89;5312;486;2001;ha;39418;
QC;89;5312;486;2002;ha;35364;
QC;89;5312;486;2003;ha;36622;
QC;89;5312;486;2004;ha;39418;
QC;89;5312;486;2005;ha;39488;
QC;89;5312;486;2006;ha;42353;
QC;89;5312;486;2007;ha;57030;
QC;89;5312;486;2008;ha;62132;
QC;89;5312;486;2009;ha;63250;
QC;89;5312;486;2010;ha;63530;
QC;89;5312;486;2011;ha;65906;
QC;89;5312;486;2012;ha;68282;
QC;89;5312;486;2013;ha;70309;
QC;89;5312;486;2014;ha;71357;
QC;89;5312;486;2015;ha;75061;
QC;89;5312;486;2016;ha;78206;
QC;89;5312;486;2017;ha;85259;Im
QC;89;5312;486;2018;ha;87150;F
QC;89;5312;486;2019;ha;90240;Im
QC;89;5419;486;1961;hg/ha;167727;Fc
QC;89;5419;486;1962;hg/ha;159762;Fc
QC;89;5419;486;1963;hg/ha;172429;Fc
QC;89;5419;486;1964;hg/ha;158286;Fc
QC;89;5419;486;1965;hg/ha;136095;Fc
QC;89;5419;486;1966;hg/ha;160143;Fc
QC;89;5419;486;1967;hg/ha;160381;Fc
QC;89;5419;486;1968;hg/ha;180840;Fc
QC;89;5419;486;1969;hg/ha;177111;Fc
QC;89;5419;486;1970;hg/ha;187192;Fc
QC;89;5419;486;1971;hg/ha;180000;Fc
QC;89;5419;486;1972;hg/ha;176000;Fc
QC;89;5419;486;1973;hg/ha;171600;Fc
QC;89;5419;486;1974;hg/ha;175960;Fc
QC;89;5419;486;1975;hg/ha;178095;Fc
QC;89;5419;486;1976;hg/ha;180400;Fc
QC;89;5419;486;1977;hg/ha;187500;Fc
QC;89;5419;486;1978;hg/ha;186000;Fc
QC;89;5419;486;1979;hg/ha;190000;Fc
QC;89;5419;486;1980;hg/ha;187083;Fc
QC;89;5419;486;1981;hg/ha;192308;Fc
QC;89;5419;486;1982;hg/ha;211429;Fc
QC;89;5419;486;1983;hg/ha;180417;Fc
QC;89;5419;486;1984;hg/ha;195000;Fc
QC;89;5419;486;1985;hg/ha;268889;Fc
QC;89;5419;486;1986;hg/ha;263333;Fc
QC;89;5419;486;1987;hg/ha;243333;Fc
QC;89;5419;486;1988;hg/ha;215135;Fc
QC;89;5419;486;1989;hg/ha;268649;Fc
QC;89;5419;486;1990;hg/ha;248083;Fc
QC;89;5419;486;1991;hg/ha;252490;Fc
QC;89;5419;486;1992;hg/ha;242048;Fc
QC;89;5419;486;1993;hg/ha;233286;Fc
QC;89;5419;486;1994;hg/ha;303810;Fc
QC;89;5419;486;1995;hg/ha;371429;Fc
QC;89;5419;486;1996;hg/ha;458000;Fc
QC;89;5419;486;1997;hg/ha;385714;Fc
QC;89;5419;486;1998;hg/ha;414000;Fc
QC;89;5419;486;1999;hg/ha;521714;Fc
QC;89;5419;486;2000;hg/ha;524725;Fc
QC;89;5419;486;2001;hg/ha;406491;Fc
QC;89;5419;486;2002;hg/ha;498399;Fc
QC;89;5419;486;2003;hg/ha;469435;Fc
QC;89;5419;486;2004;hg/ha;480724;Fc
QC;89;5419;486;2005;hg/ha;521071;Fc
QC;89;5419;486;2006;hg/ha;459247;Fc
QC;89;5419;486;2007;hg/ha;401974;Fc
QC;89;5419;486;2008;hg/ha;369810;Fc
QC;89;5419;486;2009;hg/ha;423424;Fc
QC;89;5419;486;2010;hg/ha;403050;Fc
QC;89;5419;486;2011;hg/ha;437057;Fc
QC;89;5419;486;2012;hg/ha;436180;Fc
QC;89;5419;486;2013;hg/ha;470358;Fc
QC;89;5419;486;2014;hg/ha;479971;Fc
QC;89;5419;486;2015;hg/ha;505737;Fc
QC;89;5419;486;2016;hg/ha;482719;Fc
QC;89;5419;486;2017;hg/ha;478859;Fc
QC;89;5419;486;2018;hg/ha;482757;Fc
QC;89;5419;486;2019;hg/ha;481113;Fc
QC;89;5510;486;1961;tonnes;369000;
QC;89;5510;486;1962;tonnes;335500;
QC;89;5510;486;1963;tonnes;362100;
QC;89;5510;486;1964;tonnes;332400;
QC;89;5510;486;1965;tonnes;285800;
QC;89;5510;486;1966;tonnes;336300;
QC;89;5510;486;1967;tonnes;336800;
QC;89;5510;486;1968;tonnes;452100;
QC;89;5510;486;1969;tonnes;478200;
QC;89;5510;486;1970;tonnes;486700;
QC;89;5510;486;1971;tonnes;450000;F
QC;89;5510;486;1972;tonnes;440000;F
QC;89;5510;486;1973;tonnes;429000;F
QC;89;5510;486;1974;tonnes;439900;
QC;89;5510;486;1975;tonnes;374000;
QC;89;5510;486;1976;tonnes;451000;
QC;89;5510;486;1977;tonnes;450000;
QC;89;5510;486;1978;tonnes;465000;
QC;89;5510;486;1979;tonnes;380000;*
QC;89;5510;486;1980;tonnes;449000;*
QC;89;5510;486;1981;tonnes;500000;*
QC;89;5510;486;1982;tonnes;592000;*
QC;89;5510;486;1983;tonnes;433000;*
QC;89;5510;486;1984;tonnes;429000;*
QC;89;5510;486;1985;tonnes;484000;*
QC;89;5510;486;1986;tonnes;474000;*
QC;89;5510;486;1987;tonnes;438000;*
QC;89;5510;486;1988;tonnes;398000;*
QC;89;5510;486;1989;tonnes;497000;*
QC;89;5510;486;1990;tonnes;454215;
QC;89;5510;486;1991;tonnes;504979;
QC;89;5510;486;1992;tonnes;484095;
QC;89;5510;486;1993;tonnes;489900;
QC;89;5510;486;1994;tonnes;638000;*
QC;89;5510;486;1995;tonnes;780000;F
QC;89;5510;486;1996;tonnes;916000;F
QC;89;5510;486;1997;tonnes;810000;F
QC;89;5510;486;1998;tonnes;1035000;F
QC;89;5510;486;1999;tonnes;913000;F
QC;89;5510;486;2000;tonnes;955000;F
QC;89;5510;486;2001;tonnes;1602306;
QC;89;5510;486;2002;tonnes;1762537;
QC;89;5510;486;2003;tonnes;1719165;
QC;89;5510;486;2004;tonnes;1894918;
QC;89;5510;486;2005;tonnes;2057604;
QC;89;5510;486;2006;tonnes;1945049;
QC;89;5510;486;2007;tonnes;2292460;
QC;89;5510;486;2008;tonnes;2297704;
QC;89;5510;486;2009;tonnes;2678159;
QC;89;5510;486;2010;tonnes;2560574;
QC;89;5510;486;2011;tonnes;2880466;
QC;89;5510;486;2012;tonnes;2978324;
QC;89;5510;486;2013;tonnes;3307038;
QC;89;5510;486;2014;tonnes;3424926;
QC;89;5510;486;2015;tonnes;3796115;
QC;89;5510;486;2016;tonnes;3775150;
QC;89;5510;486;2017;tonnes;4082703;
QC;89;5510;486;2018;tonnes;4207229;
QC;89;5510;486;2019;tonnes;4341564;Im
QC;89;5312;656;1961;ha;230000;
QC;89;5312;656;1962;ha;232000;
QC;89;5312;656;1963;ha;235000;
QC;89;5312;656;1964;ha;237000;
QC;89;5312;656;1965;ha;237000;
QC;89;5312;656;1966;ha;237000;
QC;89;5312;656;1967;ha;237000;
QC;89;5312;656;1968;ha;237000;
QC;89;5312;656;1969;ha;237000;
QC;89;5312;656;1970;ha;224600;*
QC;89;5312;656;1971;ha;225000;*
QC;89;5312;656;1972;ha;245200;*
QC;89;5312;656;1973;ha;254462;
QC;89;5312;656;1974;ha;251657;
QC;89;5312;656;1975;ha;256869;
QC;89;5312;656;1976;ha;258410;
QC;89;5312;656;1977;ha;258568;
QC;89;5312;656;1978;ha;255585;
QC;89;5312;656;1979;ha;255600;
QC;89;5312;656;1980;ha;243570;
QC;89;5312;656;1981;ha;263480;
QC;89;5312;656;1982;ha;272440;
QC;89;5312;656;1983;ha;266700;
QC;89;5312;656;1984;ha;231700;
QC;89;5312;656;1985;ha;229460;
QC;89;5312;656;1986;ha;236390;
QC;89;5312;656;1987;ha;217070;
QC;89;5312;656;1988;ha;234500;
QC;89;5312;656;1989;ha;234500;
QC;89;5312;656;1990;ha;243950;
QC;89;5312;656;1991;ha;266000;
QC;89;5312;656;1992;ha;262500;
QC;89;5312;656;1993;ha;262500;
QC;89;5312;656;1994;ha;262027;
QC;89;5312;656;1995;ha;265940;
QC;89;5312;656;1996;ha;266420;
QC;89;5312;656;1997;ha;269080;
QC;89;5312;656;1998;ha;260000;*
QC;89;5312;656;1999;ha;273000;
QC;89;5312;656;2000;ha;273000;
QC;89;5312;656;2001;ha;262296;
QC;89;5312;656;2002;ha;262016;
QC;89;5312;656;2003;ha;247339;
QC;89;5312;656;2004;ha;247339;
QC;89;5312;656;2005;ha;247339;
QC;89;5312;656;2006;ha;247339;
QC;89;5312;656;2007;ha;248597;
QC;89;5312;656;2008;ha;248597;
QC;89;5312;656;2009;ha;248807;
QC;89;5312;656;2010;ha;249925;
QC;89;5312;656;2011;ha;254817;
QC;89;5312;656;2012;ha;254328;
QC;89;5312;656;2013;ha;250624;
QC;89;5312;656;2014;ha;262435;
QC;89;5312;656;2015;ha;269424;
QC;89;5312;656;2016;ha;274177;
QC;89;5312;656;2017;ha;257036;Im
QC;89;5312;656;2018;ha;303976;Im
QC;89;5312;656;2019;ha;308217;Im
QC;89;5419;656;1961;hg/ha;4374;Fc
QC;89;5419;656;1962;hg/ha;5073;Fc
QC;89;5419;656;1963;hg/ha;4443;Fc
QC;89;5419;656;1964;hg/ha;4439;Fc
QC;89;5419;656;1965;hg/ha;5321;Fc
QC;89;5419;656;1966;hg/ha;4481;Fc
QC;89;5419;656;1967;hg/ha;4319;Fc
QC;89;5419;656;1968;hg/ha;4742;Fc
QC;89;5419;656;1969;hg/ha;5008;Fc
QC;89;5419;656;1970;hg/ha;5634;Fc
QC;89;5419;656;1971;hg/ha;5706;Fc
QC;89;5419;656;1972;hg/ha;5819;Fc
QC;89;5419;656;1973;hg/ha;5724;Fc
QC;89;5419;656;1974;hg/ha;6256;Fc
QC;89;5419;656;1975;hg/ha;5415;Fc
QC;89;5419;656;1976;hg/ha;6131;Fc
QC;89;5419;656;1977;hg/ha;6506;Fc
QC;89;5419;656;1978;hg/ha;6637;Fc
QC;89;5419;656;1979;hg/ha;6448;Fc
QC;89;5419;656;1980;hg/ha;7285;Fc
QC;89;5419;656;1981;hg/ha;7357;Fc
QC;89;5419;656;1982;hg/ha;6949;Fc
QC;89;5419;656;1983;hg/ha;6862;Fc
QC;89;5419;656;1984;hg/ha;8486;Fc
QC;89;5419;656;1985;hg/ha;7916;Fc
QC;89;5419;656;1986;hg/ha;8315;Fc
QC;89;5419;656;1987;hg/ha;8900;Fc
QC;89;5419;656;1988;hg/ha;7650;Fc
QC;89;5419;656;1989;hg/ha;8239;Fc
QC;89;5419;656;1990;hg/ha;8297;Fc
QC;89;5419;656;1991;hg/ha;7376;Fc
QC;89;5419;656;1992;hg/ha;7870;Fc
QC;89;5419;656;1993;hg/ha;7949;Fc
QC;89;5419;656;1994;hg/ha;8163;Fc
QC;89;5419;656;1995;hg/ha;7931;Fc
QC;89;5419;656;1996;hg/ha;9020;Fc
QC;89;5419;656;1997;hg/ha;10088;Fc
QC;89;5419;656;1998;hg/ha;9734;Fc
QC;89;5419;656;1999;hg/ha;10752;Fc
QC;89;5419;656;2000;hg/ha;11431;Fc
QC;89;5419;656;2001;hg/ha;9954;Fc
QC;89;5419;656;2002;hg/ha;9736;Fc
QC;89;5419;656;2003;hg/ha;9873;Fc
QC;89;5419;656;2004;hg/ha;10119;Fc
QC;89;5419;656;2005;hg/ha;10038;Fc
QC;89;5419;656;2006;hg/ha;9717;Fc
QC;89;5419;656;2007;hg/ha;10001;Fc
QC;89;5419;656;2008;hg/ha;10254;Fc
QC;89;5419;656;2009;hg/ha;9948;Fc
QC;89;5419;656;2010;hg/ha;9937;Fc
QC;89;5419;656;2011;hg/ha;10415;Fc
QC;89;5419;656;2012;hg/ha;10712;Fc
QC;89;5419;656;2013;hg/ha;9922;Fc
QC;89;5419;656;2014;hg/ha;8675;Fc
QC;89;5419;656;2015;hg/ha;8375;Fc
QC;89;5419;656;2016;hg/ha;8613;Fc
QC;89;5419;656;2017;hg/ha;8715;Fc
QC;89;5419;656;2018;hg/ha;7909;Fc
QC;89;5419;656;2019;hg/ha;7300;Fc
QC;89;5510;656;1961;tonnes;100600;
QC;89;5510;656;1962;tonnes;117700;
QC;89;5510;656;1963;tonnes;104400;
QC;89;5510;656;1964;tonnes;105200;
QC;89;5510;656;1965;tonnes;126100;
QC;89;5510;656;1966;tonnes;106200;
QC;89;5510;656;1967;tonnes;102363;
QC;89;5510;656;1968;tonnes;112392;
QC;89;5510;656;1969;tonnes;118685;
QC;89;5510;656;1970;tonnes;126546;
QC;89;5510;656;1971;tonnes;128386;
QC;89;5510;656;1972;tonnes;142682;
QC;89;5510;656;1973;tonnes;145642;
QC;89;5510;656;1974;tonnes;157437;
QC;89;5510;656;1975;tonnes;139091;
QC;89;5510;656;1976;tonnes;158433;
QC;89;5510;656;1977;tonnes;168217;
QC;89;5510;656;1978;tonnes;169636;
QC;89;5510;656;1979;tonnes;164810;
QC;89;5510;656;1980;tonnes;177430;
QC;89;5510;656;1981;tonnes;193830;
QC;89;5510;656;1982;tonnes;189330;
QC;89;5510;656;1983;tonnes;183010;
QC;89;5510;656;1984;tonnes;196610;
QC;89;5510;656;1985;tonnes;181630;
QC;89;5510;656;1986;tonnes;196560;
QC;89;5510;656;1987;tonnes;193200;
QC;89;5510;656;1988;tonnes;179400;
QC;89;5510;656;1989;tonnes;193200;
QC;89;5510;656;1990;tonnes;202400;
QC;89;5510;656;1991;tonnes;196190;
QC;89;5510;656;1992;tonnes;206586;
QC;89;5510;656;1993;tonnes;208650;
QC;89;5510;656;1994;tonnes;213900;
QC;89;5510;656;1995;tonnes;210920;
QC;89;5510;656;1996;tonnes;240300;*
QC;89;5510;656;1997;tonnes;271440;*
QC;89;5510;656;1998;tonnes;253080;*
QC;89;5510;656;1999;tonnes;293520;*
QC;89;5510;656;2000;tonnes;312060;*
QC;89;5510;656;2001;tonnes;261097;
QC;89;5510;656;2002;tonnes;255091;
QC;89;5510;656;2003;tonnes;244200;*
QC;89;5510;656;2004;tonnes;250279;
QC;89;5510;656;2005;tonnes;248277;
QC;89;5510;656;2006;tonnes;240331;
QC;89;5510;656;2007;tonnes;248614;
QC;89;5510;656;2008;tonnes;254914;
QC;89;5510;656;2009;tonnes;247503;
QC;89;5510;656;2010;tonnes;248355;
QC;89;5510;656;2011;tonnes;265401;
QC;89;5510;656;2012;tonnes;272432;
QC;89;5510;656;2013;tonnes;248668;
QC;89;5510;656;2014;tonnes;227653;
QC;89;5510;656;2015;tonnes;225653;
QC;89;5510;656;2016;tonnes;236145;
QC;89;5510;656;2017;tonnes;224000;*
QC;89;5510;656;2018;tonnes;240400;*
QC;89;5510;656;2019;tonnes;225000;*
QC;89;5312;156;1961;ha;29600;
QC;89;5312;156;1962;ha;33400;
QC;89;5312;156;1963;ha;29800;
QC;89;5312;156;1964;ha;35900;
QC;89;5312;156;1965;ha;32900;
QC;89;5312;156;1966;ha;36000;
QC;89;5312;156;1967;ha;37100;
QC;89;5312;156;1968;ha;33800;
QC;89;5312;156;1969;ha;36100;
QC;89;5312;156;1970;ha;35800;
QC;89;5312;156;1971;ha;40723;
QC;89;5312;156;1972;ha;44587;
QC;89;5312;156;1973;ha;52697;
QC;89;5312;156;1974;ha;58473;
QC;89;5312;156;1975;ha;75670;
QC;89;5312;156;1976;ha;76720;
QC;89;5312;156;1977;ha;60690;
QC;89;5312;156;1978;ha;53760;
QC;89;5312;156;1979;ha;58660;
QC;89;5312;156;1980;ha;69580;
QC;89;5312;156;1981;ha;79660;
QC;89;5312;156;1982;ha;70070;
QC;89;5312;156;1983;ha;70210;
QC;89;5312;156;1984;ha;73080;
QC;89;5312;156;1985;ha;72380;
QC;89;5312;156;1986;ha;72380;
QC;89;5312;156;1987;ha;81340;
QC;89;5312;156;1988;ha;90300;
QC;89;5312;156;1989;ha;88830;
QC;89;5312;156;1990;ha;112000;
QC;89;5312;156;1991;ha;122500;
QC;89;5312;156;1992;ha;125930;
QC;89;5312;156;1993;ha;129150;
QC;89;5312;156;1994;ha;129500;
QC;89;5312;156;1995;ha;138600;
QC;89;5312;156;1996;ha;178580;
QC;89;5312;156;1997;ha;154000;
QC;89;5312;156;1998;ha;180000;*
QC;89;5312;156;1999;ha;182000;
QC;89;5312;156;2000;ha;182000;
QC;89;5312;156;2001;ha;165568;
QC;89;5312;156;2002;ha;184928;
QC;89;5312;156;2003;ha;184928;
QC;89;5312;156;2004;ha;184928;
QC;89;5312;156;2005;ha;184928;
QC;89;5312;156;2006;ha;188702;
QC;89;5312;156;2007;ha;215679;
QC;89;5312;156;2008;ha;215679;
QC;89;5312;156;2009;ha;233152;
QC;89;5312;156;2010;ha;234619;
QC;89;5312;156;2011;ha;245243;
QC;89;5312;156;2012;ha;255866;
QC;89;5312;156;2013;ha;261108;
QC;89;5312;156;2014;ha;265580;
QC;89;5312;156;2015;ha;267887;
QC;89;5312;156;2016;ha;259850;
QC;89;5312;156;2017;ha;252000;F
QC;89;5312;156;2018;ha;268400;F
QC;89;5312;156;2019;ha;270144;Im
QC;89;5419;156;1961;hg/ha;517905;Fc
QC;89;5419;156;1962;hg/ha;590838;Fc
QC;89;5419;156;1963;hg/ha;677953;Fc
QC;89;5419;156;1964;hg/ha;600780;Fc
QC;89;5419;156;1965;hg/ha;643131;Fc
QC;89;5419;156;1966;hg/ha;703417;Fc
QC;89;5419;156;1967;hg/ha;723288;Fc
QC;89;5419;156;1968;hg/ha;677692;Fc
QC;89;5419;156;1969;hg/ha;736454;Fc
QC;89;5419;156;1970;hg/ha;735335;Fc
QC;89;5419;156;1971;hg/ha;684000;Fc
QC;89;5419;156;1972;hg/ha;733994;Fc
QC;89;5419;156;1973;hg/ha;760694;Fc
QC;89;5419;156;1974;hg/ha;756376;Fc
QC;89;5419;156;1975;hg/ha;673054;Fc
QC;89;5419;156;1976;hg/ha;892205;Fc
QC;89;5419;156;1977;hg/ha;1087494;Fc
QC;89;5419;156;1978;hg/ha;997024;Fc
QC;89;5419;156;1979;hg/ha;823389;Fc
QC;89;5419;156;1980;hg/ha;819201;Fc
QC;89;5419;156;1981;hg/ha;790861;Fc
QC;89;5419;156;1982;hg/ha;1058941;Fc
QC;89;5419;156;1983;hg/ha;925794;Fc
QC;89;5419;156;1984;hg/ha;897646;Fc
QC;89;5419;156;1985;hg/ha;909091;Fc
QC;89;5419;156;1986;hg/ha;967118;Fc
QC;89;5419;156;1987;hg/ha;844675;Fc
QC;89;5419;156;1988;hg/ha;838010;Fc
QC;89;5419;156;1989;hg/ha;857289;Fc
QC;89;5419;156;1990;hg/ha;857420;Fc
QC;89;5419;156;1991;hg/ha;881535;Fc
QC;89;5419;156;1992;hg/ha;897927;Fc
QC;89;5419;156;1993;hg/ha;909106;Fc
QC;89;5419;156;1994;hg/ha;916017;Fc
QC;89;5419;156;1995;hg/ha;1114270;Fc
QC;89;5419;156;1996;hg/ha;872602;Fc
QC;89;5419;156;1997;hg/ha;1148507;Fc
QC;89;5419;156;1998;hg/ha;1010521;Fc
QC;89;5419;156;1999;hg/ha;934769;Fc
QC;89;5419;156;2000;hg/ha;909473;Fc
QC;89;5419;156;2001;hg/ha;1022837;Fc
QC;89;5419;156;2002;hg/ha;945768;Fc
QC;89;5419;156;2003;hg/ha;940907;Fc
QC;89;5419;156;2004;hg/ha;1081502;Fc
QC;89;5419;156;2005;hg/ha;973764;Fc
QC;89;5419;156;2006;hg/ha;934361;Fc
QC;89;5419;156;2007;hg/ha;941791;Fc
QC;89;5419;156;2008;hg/ha;941767;Fc
QC;89;5419;156;2009;hg/ha;923247;Fc
QC;89;5419;156;2010;hg/ha;951067;Fc
QC;89;5419;156;2011;hg/ha;839414;Fc
QC;89;5419;156;2012;hg/ha;949321;Fc
QC;89;5419;156;2013;hg/ha;1030747;Fc
QC;89;5419;156;2014;hg/ha;1251570;Fc
QC;89;5419;156;2015;hg/ha;1264312;Fc
QC;89;5419;156;2016;hg/ha;1290491;Fc
QC;89;5419;156;2017;hg/ha;1029812;Fc
